144,2340
4,1808
47,192
9,1923
542,2386
777,977
1104,1106
732,1234
88,1169
1117,1570
3,2751
345,2222
61,477
11,2871
4,1929
964,1971
305,874
131,2936
332,2697
170,2635
166,944
340,831
720,2284
16,2168
92,2981
55,847
72,2477
27,3000
267,2689
561,655
29,3046
268,1076
89,1599
289,1135
342,2230
985,1104
345,2235
78,1891
341,773
6,968
608,2056
102,1430
697,822
933,1587
339,848
373,1664
545,724
25,1183
1,1792
111,203
45,2064
67,1594
160,324
19,1782
116,2883
465,556
663,837
654,1017
602,827
292,2062
254,494
963,1708
151,1564
1400,1480
385,1731
142,2010
19,2842
12,1900
559,2298
972,1942
160,337
736,1665
6,1331
539,599
1143,1531
830,1485
467,1433
18,2324
360,1041
258,1259
55,176
82,3019
0,1903
413,1318
32,1855
567,738
878,1088
356,1686
559,2311
299,1152
414,1893
347,1903
4,1500
391,1909
14,1922
0,2024
511,513
318,2370
490,1622
94,1164
207,287
64,2453
967,1961
323,1630
643,854
88,2258
40,1049
194,2684
32,1868
6,2633
97,2980
28,931
7,2040
229,692
12,2155
127,2859
165,936
237,287
956,1960
799,1451
314,2456
107,2392
273,1112
1,2410
30,1879
188,287
60,2990
25,2969
586,2282
21,1049
394,1294
165,239
724,1923
471,1514
326,867
90,2051
207,2636
16,1873
979,1395
891,1053
550,989
266,1001
536,825
463,1515
387,473
337,881
461,1176
604,996
309,819
457,1700
168,1597
357,2287
248,1297
45,480
7,2174
781,1797
275,1171
213,293
758,1813
25,2982
329,1407
24,771
79,2693
273,1246
985,1977
376,2687
231,1249
601,819
336,1302
310,2296
55,3009
729,1233
6,2070
14,2419
234,2459
132,2411
268,1023
543,999
730,825
614,879
371,1646
259,422
326,2398
484,540
329,1420
93,618
0,427
851,1465
1286,1393
546,600
842,1416
114,2892
742,2232
341,1659
487,1713
172,618
15,2132
254,428
321,1421
328,2363
378,2709
245,379
769,1813
411,1314
397,1941
247,425
132,209
14,1385
596,2235
185,220
389,1942
7,2779
664,834
655,1014
20,503
20,2489
402,1322
844,1475
567,672
460,546
6,110
9,610
393,2707
441,1206
779,1430
15,280
20,2610
562,678
87,2371
51,1694
871,1958
0,682
208,1614
5,760
121,154
11,2497
140,167
380,1317
25,1385
116,2964
1186,1417
18,2392
133,164
3,54
272,2659
337,573
15,522
15,2508
157,2857
386,465
336,873
14,3037
160,876
215,583
39,2047
447,1091
230,339
488,863
1,479
25,1856
16,2036
18,419
4,521
44,2808
16,2975
38,519
499,1631
196,1630
10,420
531,1849
489,1623
69,2986
1172,1387
409,1859
13,3091
8,532
390,1351
6,1883
396,2563
341,2398
8,1929
63,2390
285,2466
106,2989
159,2098
388,1692
382,1352
466,528
545,592
569,949
1405,1450
44,3050
78,1880
296,1056
640,829
92,2983
169,426
284,1167
334,2745
0,1179
633,826
29,1880
273,2469
264,434
369,2702
496,1760
97,2014
143,144
67,1583
382,2412
142,2925
273,1193
25,2111
369,1655
162,1591
463,536
14,1198
8,1124
466,541
359,2401
42,479
30,1142
403,1653
482,1717
19,495
268,1199
13,192
266,372
519,552
264,1723
252,437
656,823
21,2527
33,1598
24,1778
340,2243
799,1774
568,831
388,1358
116,2885
28,2772
90,1435
4,2186
9,315
57,1029
447,1709
63,2995
6,1441
250,2592
446,1484
250,377
76,2439
39,2557
22,927
1,50
445,1784
458,1723
1397,1413
354,848
975,1949
288,1019
539,601
651,842
9,1604
446,1605
1115,1471
15,335
132,1674
653,851
949,1667
18,340
1205,1364
40,2085
267,1081
322,788
394,2088
10,1159
297,2421
787,2019
40,3024
248,1741
31,989
483,561
3,1156
674,1849
166,625
646,2016
701,1952
56,2968
780,2016
582,2260
57,1621
398,1685
149,2378
25,2608
472,853
441,1503
64,1516
408,1326
346,2434
1115,1713
545,1560
404,2375
292,1151
472,2250
6,528
195,1218
267,1094
96,2673
297,2434
296,977
326,856
207,2625
396,1329
317,807
14,998
562,2035
428,1806
973,1377
16,3030
167,230
122,2931
273,1114
328,821
773,1437
558,2266
947,1324
164,1881
141,2392
61,2399
23,1878
258,2684
95,2397
18,487
251,2681
292,2453
1121,1746
23,1999
322,346
3,1761
41,2053
615,827
12,2520
213,295
321,1289
259,411
1078,1268
209,590
708,2223
300,937
131,2885
17,1817
253,367
24,2759
552,663
524,601
350,1468
298,1012
962,1995
7,2297
1101,1107
4,1999
0,2523
1319,1451
1,2896
2,2303
108,2995
259,424
133,2005
47,2719
33,2821
45,1892
382,494
10,851
1187,1416
465,1431
236,376
15,2134
586,903
569,1259
11,1197
570,666
64,2026
5,399
187,2362
458,1778
313,902
791,1429
574,677
407,2486
11,2486
319,2373
10,46
361,798
724,1375
440,1616
359,2711
178,1616
4,2483
0,792
261,567
206,631
550,2427
961,1998
159,2542
173,225
410,1858
222,575
72,3031
5,1809
46,1847
443,1483
1,2333
598,2323
875,911
128,159
954,1958
268,2448
18,2273
56,3023
692,1958
0,913
146,2953
48,1627
168,231
1,1286
116,2027
302,2446
30,2741
262,2081
575,1265
662,1153
3,2271
8,400
414,1842
360,2508
2,585
604,919
549,983
461,870
755,1088
37,3023
216,285
73,2451
80,1178
9,746
281,1168
243,647
7,1868
411,1692
20,1807
269,1050
45,1571
259,1271
27,1702
338,2089
212,701
246,285
158,2387
982,1373
354,1050
378,2390
135,2403
11,2633
0,2215
17,1630
538,807
378,1343
290,2462
1,373
16,2159
110,2989
19,1181
84,1576
698,1964
37,2218
87,1581
802,1792
296,1166
31,1649
812,1985
858,2101
99,2049
615,882
207,599
40,2408
466,530
22,782
466,1698
416,1877
87,884
51,2422
21,2516
389,468
214,844
195,602
358,2286
46,2694
10,2771
760,1808
257,433
608,1939
723,1926
0,1302
447,2516
1,1904
1317,1581
607,896
466,1711
1264,1691
290,960
598,847
66,2006
5,1730
347,2699
32,1604
151,1555
1441,1509
6,2369
25,1187
1028,1828
6,2140
254,2471
56,2715
389,1878
14,503
991,1946
614,1996
8,2186
500,662
450,841
324,436
241,667
81,449
48,2487
213,605
323,2426
135,2900
78,2366
18,2086
9,2532
83,2710
286,1083
136,1553
574,732
247,374
469,1204
290,973
0,1665
7,2607
1,52
245,678
6,167
307,2310
1168,1592
424,1848
274,1086
427,1099
333,1437
116,2900
413,2369
633,2372
686,1969
214,2388
78,1561
277,458
165,1974
1326,1777
340,2500
16,1851
427,2388
26,2044
210,2390
125,2023
359,1961
80,2280
126,2396
315,871
72,884
11,1628
40,2100
34,2026
237,2614
39,1875
369,2275
324,812
21,1040
198,2393
2,532
380,1387
342,866
865,907
39,3043
1,536
18,476
149,2393
352,766
52,474
389,1328
387,464
1096,1678
395,584
1,428
548,826
30,1883
515,649
28,1056
124,2979
446,815
237,2627
228,592
59,1803
942,2150
212,2045
19,2404
432,1819
258,471
588,2332
452,1468
660,2437
441,821
551,1218
275,1054
247,992
11,944
0,2512
1008,1807
796,1170
168,1601
754,1173
262,1236
303,1008
554,590
572,644
9,2453
422,1868
1105,1107
744,1653
723,813
781,983
521,1581
318,764
254,1237
7,2528
241,2466
368,1524
103,2007
359,2687
245,370
818,1989
35,1543
167,945
456,553
253,490
165,606
268,1256
598,902
455,1119
715,2241
334,829
12,2764
260,2600
156,1954
6,2195
649,840
91,2010
5,2724
27,2483
246,2823
232,673
22,3078
328,2367
233,1312
417,1887
824,1487
378,1895
1,1154
961,1987
109,2939
262,1720
250,434
279,1135
115,209
1023,1818
49,1612
336,851
239,689
588,843
796,1775
58,1846
302,2435
16,617
966,1957
418,1600
263,2709
578,1552
521,1018
447,840
15,2378
51,2035
453,1557
403,1965
275,733
232,2083
110,2386
1011,1821
1030,1834
219,343
208,2665
8,1557
204,1203
101,287
598,2325
355,1372
193,290
50,2493
0,2901
764,1836
915,1480
777,1775
49,3022
7,3025
186,287
315,926
139,2915
376,2599
966,1381
264,1109
200,1619
212,2676
609,2312
19,1049
1176,1376
338,1031
546,1209
85,356
360,2510
1165,1483
79,2268
435,1866
268,706
111,2974
720,2035
4,633
324,2035
4,2619
10,1350
784,973
15,1465
963,975
117,2910
277,647
779,1797
1412,1481
32,2277
15,418
27,1704
276,459
370,2272
303,1050
0,1278
8,2859
256,709
261,1053
385,1348
99,2977
383,2507
18,1591
4,1693
281,2459
599,819
377,1938
411,768
429,1805
21,2505
694,827
366,473
264,425
995,1169
33,2515
24,2695
103,773
469,830
97,1187
448,1710
21,182
131,2003
81,2411
79,1584
275,1230
404,1869
175,2046
342,2223
8,2872
794,1795
455,2100
37,2112
250,1173
829,1523
13,2398
1,2832
1071,1285
16,188
284,1171
585,2331
296,2457
1097,1688
478,1710
278,2588
264,2653
169,1598
9,185
88,2693
888,1056
84,2988
13,2519
280,419
321,2406
266,2470
352,2473
971,1993
470,1711
181,1608
20,2414
254,366
364,2712
384,1644
475,1762
721,2232
19,499
316,2412
540,1662
68,2835
167,2060
48,382
65,1783
3,905
245,438
143,161
242,369
801,2053
384,2704
451,1711
26,744
581,1003
89,3015
56,2838
379,1313
210,272
196,374
12,1785
2,2494
177,1034
595,793
149,1201
467,1776
362,2248
133,210
264,693
367,2363
52,1039
1041,1782
588,790
832,1379
123,2905
350,1901
434,2538
563,962
2,400
473,2200
276,2595
37,2838
706,1950
267,1085
401,1314
468,1075
62,1619
387,1150
344,2500
32,922
182,223
297,2425
419,1856
252,696
214,2390
329,916
236,688
1029,1785
24,2495
318,2713
244,283
194,2677
701,1956
251,2659
113,2954
168,2395
641,858
291,745
511,519
471,1615
48,2744
407,1859
6,532
41,2970
232,286
1190,1487
472,1207
419,1869
71,2849
785,1438
16,927
17,1566
793,1787
1030,1205
13,1861
1241,1388
76,1880
0,1104
303,876
43,1703
17,2734
951,1326
32,1056
16,3034
269,999
19,299
0,57
98,2578
222,658
249,2747
572,1680
340,879
49,178
6,774
558,2270
152,2814
687,1926
42,175
102,2404
24,2750
258,2688
1013,1803
338,2388
357,2401
814,2088
401,1690
1180,1391
342,2278
316,828
223,600
11,946
563,1688
391,2399
52,489
695,824
244,659
552,775
677,1975
285,2417
374,1937
241,2576
1172,1688
7,2409
29,2168
970,1702
452,544
49,1588
6,2184
305,1056
346,1057
47,2481
143,203
0,420
346,828
7,1362
1435,1509
342,1352
10,613
211,603
254,1239
345,1357
176,1585
656,990
40,492
585,2278
141,2530
571,2343
573,726
39,2482
467,1468
54,1824
245,372
570,657
38,1062
0,312
5,619
332,785
566,952
75,1883
121,1999
676,1992
270,1075
5,1558
199,606
15,2017
663,1006
597,652
261,437
557,1253
75,2004
268,1150
276,1240
30,275
432,1487
158,2941
454,1771
197,1620
575,1014
1402,1466
247,660
96,1430
180,606
2,1502
123,2960
93,2034
12,914
29,329
10,50
576,727
254,676
292,968
421,1607
321,1669
254,2662
226,614
38,1317
286,1153
3,47
13,2721
381,1390
272,2652
272,2423
268,695
266,2083
779,1436
551,1020
281,1159
46,1033
46,3019
390,1331
381,1511
1016,1793
16,2847
181,2389
117,2899
351,851
986,1133
186,289
19,2098
328,867
254,689
462,1621
737,1331
0,1038
158,2378
70,2265
21,1097
272,679
301,1151
337,808
8,1801
415,1401
2,1757
12,2445
55,3044
1051,1319
404,1508
428,1865
505,1560
333,810
992,1678
319,875
16,3089
0,112
19,125
678,993
43,482
584,1560
0,1280
2,1878
798,1031
223,305
28,2281
0,233
0,2219
225,351
1099,1107
1,2821
71,1870
415,1643
358,880
356,2231
29,1873
77,2587
3,423
376,1917
326,2325
171,236
9,2389
1019,1794
23,2058
1038,1807
370,1348
1104,1343
307,770
95,2577
647,1104
585,2212
303,1065
984,1692
899,1584
33,652
318,1050
127,2007
159,239
252,430
357,2469
419,2529
352,1307
591,835
959,1985
56,2477
9,187
262,367
11,2182
213,596
3,3001
552,2011
619,1018
77,735
641,1302
7,1430
275,2413
10,2896
255,714
26,2840
7,612
270,1251
461,553
982,1982
37,2477
100,2008
783,1772
5,2902
493,1710
451,1713
456,1791
565,731
10,923
20,1611
555,723
78,1552
637,1021
7,854
265,1149
203,271
566,2309
254,731
37,2719
185,631
251,433
616,2251
67,1026
2,402
614,1195
1137,1199
373,2264
142,153
801,1021
1059,1545
21,2078
458,1850
726,847
12,43
984,1371
58,2374
20,1853
256,403
20,1624
47,2215
415,2382
2,752
7,3082
960,1953
137,159
112,1563
14,991
17,508
3,2559
280,1147
337,1681
667,2081
4,1737
200,629
35,1050
1043,1843
126,185
430,1845
12,1103
328,814
157,2918
12,56
160,937
306,2452
455,1794
56,2048
71,2851
323,820
113,2030
617,809
156,185
1343,1438
361,2280
63,1162
85,884
417,1394
625,2326
157,1992
33,2451
19,2287
430,1858
8,1869
1085,1264
245,1287
86,2691
456,1470
265,707
260,363
275,1166
762,1513
392,1751
6,1944
37,2048
47,484
721,1926
110,2001
506,540
276,758
384,2506
40,481
298,1005
105,876
2,2175
53,191
204,589
13,1058
457,540
369,2642
160,253
318,876
304,941
753,767
765,1824
68,435
241,2578
67,2691
237,658
1271,1403
431,1426
391,2522
331,2242
262,422
7,1593
504,2399
29,1123
330,2283
294,2589
304,1062
8,2003
13,132
82,2706
243,1311
377,1311
60,1604
70,2588
4,248
245,374
379,1357
9,363
542,597
961,1978
16,2473
35,2486
2,323
103,2361
251,1064
10,1904
309,2466
443,1234
49,1832
534,598
711,1951
303,2422
41,2422
447,1649
763,1589
32,387
233,377
41,1375
15,154
254,436
1,2205
727,885
968,1994
935,1588
231,681
152,159
7,1727
497,1591
602,890
1402,1468
1154,1595
247,662
727,2053
679,844
1121,1189
6,1273
37,1606
768,1825
432,1610
346,2361
628,1256
98,2259
1404,1477
449,1550
1073,1643
624,1551
49,1845
238,1781
4,382
737,1199
23,2610
458,1784
262,677
251,2474
208,1609
8,2487
560,1014
589,2240
12,1145
0,1845
62,2723
469,2552
553,974
118,1571
1050,1780
9,618
294,750
555,1020
223,281
433,1848
56,2090
429,2372
4,1442
360,2501
62,629
53,1038
3,1446
33,1325
1144,1536
378,2262
777,1779
87,1561
720,1208
6,1636
338,914
893,907
10,2509
706,2249
16,2031
174,2388
279,455
12,340
38,1561
246,278
7,2211
45,2503
14,2924
254,2088
724,805
8,2621
6,1757
1179,1385
432,1865
554,1562
941,1971
84,630
337,810
363,2260
378,1336
35,2165
279,2791
7,2332
0,1161
210,705
12,232
499,579
12,2447
242,694
1207,1605
191,1631
5,192
25,1864
257,413
587,813
444,2225
110,2874
210,597
204,294
6,1999
23,2168
90,1175
45,1698
482,1699
480,1626
5,2299
37,1056
11,2050
195,1642
21,2509
293,2702
100,2573
540,593
111,187
73,1881
23,2060
12,1642
561,652
55,2012
182,2053
851,1394
433,1406
388,1929
952,1971
405,1344
257,426
0,1524
738,1224
970,1759
259,472
379,1291
964,1981
19,2705
380,1930
294,2415
552,724
273,1309
596,996
269,2587
532,1011
442,2515
6,147
4,2289
575,829
7,1540
36,2012
109,2985
173,260
33,1714
64,1027
301,2697
445,1887
963,1584
101,2077
567,601
166,257
56,2829
14,617
528,609
10,2898
13,2415
276,1068
782,1428
329,894
107,2013
250,372
346,2295
752,768
7,614
320,845
449,1484
371,2059
257,1728
312,2418
322,891
317,2762
12,1897
972,1939
843,2054
277,1148
442,1481
801,2057
200,376
539,596
250,493
12,850
798,1759
27,1616
454,1720
452,856
653,846
40,2080
339,2376
72,2032
130,2010
1,1105
105,1428
0,1900
306,1152
51,1865
1119,1706
0,3068
263,1721
13,2778
32,805
832,1383
16,568
103,2671
43,2391
373,2266
170,217
481,1570
331,808
140,1277
119,2386
12,45
333,854
56,2037
23,1860
606,1952
225,274
1,300
345,864
701,1960
2,1922
7,2037
3,2561
8,690
355,2491
90,2974
893,1083
368,2430
337,865
471,1619
101,2574
288,451
503,1571
343,2373
186,1635
7,2158
776,1437
967,1971
189,1640
22,2695
144,177
112,2854
618,1265
13,2094
211,352
326,864
231,1233
601,803
3,2803
473,1520
657,1112
417,1625
18,1879
85,886
305,1155
16,1052
8,1871
269,2400
773,1445
0,1458
31,2757
303,1001
12,300
344,773
25,2979
769,1676
3,1877
153,1178
309,937
452,1474
985,1974
802,1035
312,942
260,486
110,2942
970,1814
706,1741
0,303
19,2531
332,776
462,2054
668,2388
596,822
1395,1441
39,150
6,2188
4,2115
74,2588
382,489
304,1064
992,1172
1286,1390
25,2174
76,2368
375,2701
210,907
120,196
572,1000
11,1192
300,1066
381,1957
262,2760
17,2175
343,884
2,2311
12,2999
320,900
263,366
595,839
970,1948
39,2607
7,1608
8,2476
302,2428
61,2073
1062,1887
67,2827
965,1991
528,1953
20,2715
789,1765
658,1016
240,274
460,543
654,1311
2,1385
7,1729
91,2366
249,1262
605,2358
111,1557
109,2945
21,2832
52,159
604,901
360,2261
0,1726
46,2071
56,3018
147,167
678,1789
46,3010
11,2494
834,1484
13,1786
101,2387
9,849
453,1792
255,2073
23,518
320,2431
215,2674
583,855
27,2852
3,2495
794,1304
561,2264
5,60
406,2390
53,3026
15,519
268,699
6,2914
462,1504
128,167
124,2906
738,850
29,1622
454,1091
200,2672
267,447
563,1263
253,283
727,1371
328,871
326,1027
27,1697
371,2261
9,1091
370,2036
915,1607
404,1620
3,2508
734,1266
111,2041
176,221
360,2745
7,937
564,2023
230,686
150,168
974,1103
29,1864
359,2264
70,175
796,2265
720,1223
441,1808
336,2280
0,116
395,874
326,1040
92,873
40,2403
339,2699
466,525
237,702
10,1477
13,994
780,1624
28,2514
300,758
250,1166
131,2935
318,1041
318,812
22,1716
1,610
782,1175
608,2042
289,1013
1092,1337
8,2986
333,1056
458,1465
1072,1395
227,1303
304,998
33,1703
351,2278
628,829
454,1467
5,1375
567,590
82,1595
135,2882
17,2109
561,775
246,1703
621,826
640,839
13,418
1137,1645
1,3067
159,243
598,842
19,1660
449,1473
246,656
328,2415
443,1170
1,2020
376,1934
9,2635
551,703
391,485
451,536
119,2012
248,436
22,2079
334,890
7,2710
103,2189
213,600
445,1889
47,3011
346,1358
635,1003
542,775
337,1309
247,2584
0,1889
549,899
208,606
18,2431
2,1440
325,2359
285,974
713,1946
66,2364
238,670
35,799
47,1856
575,2241
5,1859
189,219
323,2434
534,668
114,2031
561,1259
41,2721
261,738
321,789
274,1202
518,1828
43,2501
24,44
662,2250
10,2324
440,1908
51,2096
376,2418
1403,1467
338,1897
16,1617
5,933
557,1675
271,1089
1355,1426
372,1895
250,737
184,383
3,1274
326,732
37,2844
1205,1603
325,2722
442,1846
39,1870
42,2370
441,1621
251,1726
328,926
32,2096
82,2442
329,2319
40,2216
7,53
251,2665
22,2805
361,2271
1424,1539
16,1041
9,2085
14,2163
301,1439
857,1391
148,2392
41,2037
65,179
390,464
347,2494
37,2039
422,1850
403,1342
363,2438
2,769
731,915
225,289
273,1232
32,123
216,698
352,2279
521,2502
361,2284
316,821
596,1629
269,1234
9,2098
0,2507
332,765
271,2741
290,768
149,1583
419,1407
4,936
27,1068
452,537
125,179
349,2516
12,1470
1187,1400
1,786
61,1591
38,2102
0,1581
279,767
53,2410
3,603
13,1291
570,650
391,2405
547,703
20,1186
250,416
2,314
351,2454
592,1348
122,150
42,2867
264,2714
24,2998
41,198
13,2580
557,1246
1164,1695
235,966
529,1184
45,3057
965,1980
705,1117
1427,1516
570,663
24,1133
275,2701
5,625
206,2601
250,658
17,1130
251,1068
115,204
1120,1480
268,446
5,1793
534,602
295,845
737,1190
21,1774
707,2250
168,215
302,2430
664,833
760,1295
22,1329
454,1777
25,1600
1,223
283,1141
534,723
224,497
795,1023
483,1431
469,1496
315,1029
313,2417
249,2661
8,1323
235,282
548,742
293,2438
336,859
0,2896
19,923
454,851
49,3017
121,153
422,1313
74,2027
10,56
189,287
1183,1374
8,1444
255,2075
14,929
320,2433
485,551
361,1976
8,2612
319,747
742,850
169,1217
413,1843
382,2264
12,1270
17,1385
188,2664
162,1214
2,1979
275,1091
3,403
33,2497
802,1776
38,2841
0,105
29,3021
227,1050
557,696
1,478
517,1563
45,2736
26,2228
740,817
158,2384
478,1571
259,2436
154,693
285,1176
44,3036
28,2274
5,304
449,2038
16,2156
561,1690
191,2682
36,2808
8,2975
1171,1390
28,2395
711,1634
86,1582
514,568
309,873
610,801
412,2506
952,1962
797,2088
348,2521
470,1464
260,422
485,1035
573,653
20,181
20,2167
229,291
131,2937
273,1300
536,1939
52,1826
298,1064
336,1356
134,175
56,484
641,1174
4,2280
424,2637
477,1709
458,1467
291,1061
561,656
566,1000
1044,1793
824,1295
359,1690
13,2514
1109,1693
465,1591
1268,1686
282,2409
877,1801
166,248
1169,1680
30,1370
603,774
21,1587
234,648
377,2417
96,2404
621,828
247,2573
264,1722
346,2286
2,2476
580,2224
301,823
600,890
328,2417
431,1835
1265,1509
331,2422
341,895
119,2014
143,385
578,2299
1259,1694
32,2769
61,2009
1012,2002
19,1783
710,1637
2,1550
234,661
452,1786
314,2310
28,1724
396,1891
22,1384
1147,1530
4,320
279,2474
331,449
131,1556
52,1034
29,1545
13,2769
428,1550
1143,1532
291,2713
265,1263
497,2589
8,1607
240,681
584,1016
47,1040
327,1094
578,676
25,500
44,2728
522,552
646,847
288,1139
11,336
300,2425
98,2439
24,275
24,2261
464,547
101,2444
35,2090
28,919
415,1328
35,1861
31,170
251,439
805,1779
782,1795
324,917
274,1096
550,1903
8,1620
249,514
4,2898
66,1561
965,1364
643,1084
139,2039
90,871
155,1266
33,108
216,2673
268,648
985,1952
21,219
26,297
867,913
262,281
396,2496
214,533
2,3094
14,2165
31,1580
260,1174
244,641
8,1862
230,514
216,579
209,1623
357,2275
773,1436
255,278
117,2034
246,2673
31,2748
559,689
27,1057
264,2461
386,1929
112,2858
0,173
43,2758
10,366
1,546
703,818
307,818
152,2930
473,1524
180,225
562,2276
462,1106
9,2329
14,2178
332,767
18,3051
43,2061
29,2163
31,546
590,2230
8,1057
780,1802
384,1344
5,2479
364,1365
45,3046
7,310
573,950
29,2055
130,2861
135,2939
326,2278
587,2282
322,587
1430,1510
0,536
463,1758
542,590
239,552
87,1178
717,1116
285,2654
1,909
16,480
293,1017
24,2061
31,3003
342,2636
3,2941
534,591
326,2399
255,1701
972,1985
291,1129
0,2643
70,1884
796,1759
538,1006
9,1645
661,1305
320,1012
965,1982
165,1892
15,2133
968,1987
439,1643
2,1376
609,2054
846,1472
447,1763
300,2467
57,2480
74,1895
263,370
3,1197
5,1795
103,2367
562,666
440,1723
235,271
340,2539
570,1015
415,1141
12,2185
332,1372
573,2252
299,966
338,894
133,1199
293,1151
399,1318
965,1995
10,2260
765,1375
1,2211
61,1030
453,1783
644,856
129,2891
447,2234
5,3084
22,2499
402,2491
522,607
4,1664
11,2606
24,330
12,1030
571,728
53,1031
287,969
617,844
101,284
216,271
462,1724
374,1382
1050,1665
81,2032
69,2732
230,1603
879,1783
27,2735
261,687
285,1044
99,625
713,2245
202,1275
23,1798
7,807
63,2365
139,2912
1,238
1186,1418
284,2778
321,859
417,1321
35,2976
549,1211
284,1731
583,2256
87,628
278,1162
257,285
49,2093
23,2858
4,630
274,2440
714,1958
172,2392
11,2969
5,2171
414,1144
307,752
3,526
154,695
59,1855
331,2277
981,1376
69,2048
26,1183
36,1871
5,2292
22,1707
249,703
104,285
95,2451
325,927
974,1107
392,1920
62,2045
789,1327
111,2395
171,231
1393,1441
192,290
20,1001
610,803
491,586
1368,1384
8,1112
8,883
620,2393
340,1063
255,696
126,2006
279,1053
35,198
324,2287
540,599
767,1810
467,1518
649,1000
253,771
824,1526
318,937
22,2070
261,366
304,1002
580,2334
0,1759
38,2051
628,833
115,2005
13,1469
445,1880
297,999
42,480
883,1059
8,2293
460,1636
255,709
24,2008
1441,1508
431,1837
4,309
83,2588
286,1190
35,1608
597,823
26,1788
1242,1527
263,1243
837,1478
135,1960
539,589
31,1085
1175,1473
45,2417
37,1775
1102,1116
121,197
343,1064
1121,1129
1198,1578
98,213
416,1313
565,847
67,2068
827,1527
77,2261
2,626
34,3059
282,2666
10,2207
543,721
235,339
444,1910
343,1306
121,210
119,1561
645,853
36,1563
344,1679
43,2505
810,957
402,1391
453,1851
114,2385
585,2007
55,2744
8,2898
15,1625
1380,1423
198,285
26,996
473,2210
369,1335
23,2913
577,2267
100,2379
26,2164
182,691
712,1674
426,1317
77,2395
27,3032
390,1394
763,1905
16,924
441,1625
126,2516
62,3026
361,1336
287,1158
1,535
329,2323
962,1970
473,1513
3,581
657,1105
25,3080
223,355
83,2267
269,1225
38,2790
788,1790
354,2501
268,1000
612,810
27,1877
379,2265
11,1869
2,63
169,240
265,702
275,1161
631,2257
1,1595
606,2200
730,1741
386,1931
659,1272
250,286
119,2984
776,1793
36,2986
232,646
361,2517
289,951
139,2404
963,1390
171,2393
37,2164
0,296
498,1704
1310,1619
66,2047
19,1706
24,2050
337,2281
96,1172
108,2983
553,593
491,1701
317,353
468,522
781,982
733,1234
557,1237
321,2458
460,1570
92,1174
965,1971
475,2632
571,2340
466,826
15,2122
51,1550
6,2302
26,1722
253,718
456,552
552,1014
304,949
801,1755
334,828
549,716
1010,1111
456,1720
268,437
163,946
562,655
390,1891
4,364
9,479
334,2225
243,380
286,1016
91,2238
43,1029
939,1581
331,1432
114,2895
465,1661
52,2017
81,2718
100,2997
411,2364
655,1004
968,1989
231,2662
152,154
322,831
926,1992
981,1699
251,362
8,2590
896,1066
187,377
202,914
53,3006
449,1545
705,1242
687,1602
415,1143
26,1856
344,2431
454,842
261,676
338,896
116,2015
474,1723
391,1954
258,378
277,391
10,47
326,778
329,2244
196,668
251,375
564,835
86,2028
27,2845
56,2085
313,2421
550,1839
288,2593
1181,1413
4,619
570,1259
251,496
48,1628
203,2670
194,635
352,1975
34,2080
8,630
316,746
424,2494
344,1976
318,792
583,2258
87,630
274,456
28,2157
184,2670
44,2101
4,753
2,2104
757,1219
34,2093
199,2389
507,2505
3,528
44,1054
234,2612
41,2217
375,1339
429,1804
311,765
231,2462
1019,1791
1289,1386
777,1440
393,2497
181,1594
26,488
14,1188
270,1114
24,1876
175,2045
180,2389
725,1923
1014,1797
472,1514
453,1235
425,1402
346,880
84,880
306,1710
294,2410
612,999
452,1764
13,2397
15,2995
596,991
16,2402
38,2161
260,2762
585,2330
611,1299
43,2010
180,295
1303,1792
79,886
561,660
607,1005
211,2762
238,650
387,1941
567,596
11,1132
8,309
13,424
9,1473
0,1882
208,599
268,2599
273,728
1147,1521
226,653
458,1713
242,368
238,663
4,1250
2,386
9,776
1408,1417
286,1084
327,856
72,2027
321,782
56,2019
66,2478
381,1321
11,327
685,1998
45,1143
573,1262
571,664
839,1418
4,2768
35,1852
413,492
36,2720
444,1791
31,161
251,430
0,3063
177,215
20,1729
25,2827
378,1962
233,561
102,2027
105,1544
29,502
562,965
70,3014
54,2481
21,2075
470,1147
592,844
336,918
401,1313
628,2258
256,629
877,1013
729,849
469,1676
118,2910
61,2376
648,1678
16,913
29,2609
402,1622
443,1431
563,2250
415,1332
7,2032
860,1948
781,1426
32,1042
1025,1786
25,2840
324,921
186,2677
375,1381
337,860
1412,1414
278,1219
216,341
4,916
28,1044
108,2959
738,911
44,2974
322,2430
1407,1420
216,2677
171,1214
188,629
694,989
415,1574
7,288
260,468
48,2046
270,698
5,1181
361,2277
328,2329
187,929
381,1926
228,701
319,819
129,2385
0,2500
14,2169
81,1176
160,237
722,1209
1,2873
1100,1798
9,1273
324,2331
9,1044
733,2270
831,1381
265,2690
213,285
311,820
27,1061
70,2451
80,2873
85,2988
14,304
681,804
159,170
596,925
16,121
503,1700
224,1053
27,1182
8,940
462,1110
336,2462
64,2003
248,363
838,1397
440,533
414,1335
106,1182
677,1974
238,2570
441,1172
938,1978
580,2270
33,1643
36,1123
337,2283
89,2706
393,1397
553,595
39,1542
233,2576
460,1572
670,1116
21,478
62,479
732,947
21,1875
0,2755
325,2286
84,1177
53,1598
603,2230
546,713
585,641
2,2306
261,2651
301,1003
432,1486
260,736
337,2417
1409,1468
1018,1812
23,2715
415,1253
537,721
